timestamp,block,agentId,reviewer,feedbackIndex,claimNetwork,onQueryableChain,claimTxHash,txExistsOnCelo,paymentVerified,paymentAttributed,partiesContradicted,amount,symbol,decimals,token,declaredFrom,declaredTo,transferFrom,transferTo,transferCount,note,partyNote,feedbackURI
"2026-08-19T22:08:10.000Z","75276532","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","4","celo","true","0x6a1dad2d40e0e70af9e3b92fec1f522a719493c443350a68730345e670bf342f","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/3da7625a-4ebf-403b-93fe-b5aa1da6a02a/worker_rating_1787177288.json"
"2026-08-19T22:08:47.000Z","75276569","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","5","celo","true","0xf699e806521e9bfcb4531a7e89819c923c4a41709a9ebc7ef13bd646f72178ac","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/6219d618-5a23-4f8b-88c1-5f52e1ad3255/agent_rating_1787177325.json"
"2026-08-19T22:16:46.000Z","75277048","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","8","celo","true","0x40ed2754a6de45d76bd0bd12a809f3b08c5e3333eb933b2ad9620dd498e16e9a","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/2b52f4f0-9549-4940-a6c3-3864e3c48a26/agent_rating_1787177804.json"
"2026-08-19T22:27:36.000Z","75277698","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","4","celo","true","0x2161edce11b6475c2a122f0bee1e4fe9ef3d757f6e7bd346a0034efb4775ea9c","true","true","false","true","8700","USDC","6","0xcebA9300f2b948710d2653dD7B07f33A8B32118C","","","0x70eccf56e2e332216658a238b145305661f697b7","0x3aebb73a33377f0d6fc2195f83559635adee8408","2","","payer is not the reviewer; payee is not the agent owner; settlement touches neither the reviewer nor the agent owner","https://execution.market/feedback/dc22324e-5268-48b5-9ce2-892a11ecb454/agent_rating_1787178454.json"
"2026-08-19T22:27:44.000Z","75277706","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","9","celo","true","0x6c4c060298f665f27ed0b3562844a2dbb7b855c3dbb17c2d8e681c8214d19513","false","false","false","false","","","","","","0x3aebb73a33377f0d6fc2195f83559635adee8408","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/32d40d55-fda7-45ac-b990-3ea6a2082a52/worker_rating_1787178462.json"
"2026-08-19T22:27:44.000Z","75277706","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","5","celo","true","0x2161edce11b6475c2a122f0bee1e4fe9ef3d757f6e7bd346a0034efb4775ea9c","true","true","false","true","8700","USDC","6","0xcebA9300f2b948710d2653dD7B07f33A8B32118C","","","0x70eccf56e2e332216658a238b145305661f697b7","0x3aebb73a33377f0d6fc2195f83559635adee8408","2","","payer is not the reviewer; payee is not the agent owner; settlement touches neither the reviewer nor the agent owner","https://execution.market/feedback/dc22324e-5268-48b5-9ce2-892a11ecb454/agent_rating_1787177957.json"
"2026-08-19T22:27:44.000Z","75277706","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","6","celo","true","0x2161edce11b6475c2a122f0bee1e4fe9ef3d757f6e7bd346a0034efb4775ea9c","true","true","false","true","8700","USDC","6","0xcebA9300f2b948710d2653dD7B07f33A8B32118C","","","0x70eccf56e2e332216658a238b145305661f697b7","0x3aebb73a33377f0d6fc2195f83559635adee8408","2","","payer is not the reviewer; payee is not the agent owner; settlement touches neither the reviewer nor the agent owner","https://execution.market/feedback/dc22324e-5268-48b5-9ce2-892a11ecb454/agent_rating_1787178060.json"
"2026-08-19T22:29:07.000Z","75277789","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","7","celo","true","0x2161edce11b6475c2a122f0bee1e4fe9ef3d757f6e7bd346a0034efb4775ea9c","true","true","false","true","8700","USDC","6","0xcebA9300f2b948710d2653dD7B07f33A8B32118C","","","0x70eccf56e2e332216658a238b145305661f697b7","0x3aebb73a33377f0d6fc2195f83559635adee8408","2","","payer is not the reviewer; payee is not the agent owner; settlement touches neither the reviewer nor the agent owner","https://execution.market/feedback/dc22324e-5268-48b5-9ce2-892a11ecb454/agent_rating_1787178258.json"
"2026-08-19T22:29:07.000Z","75277789","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","8","celo","true","0x2161edce11b6475c2a122f0bee1e4fe9ef3d757f6e7bd346a0034efb4775ea9c","true","true","false","true","8700","USDC","6","0xcebA9300f2b948710d2653dD7B07f33A8B32118C","","","0x70eccf56e2e332216658a238b145305661f697b7","0x3aebb73a33377f0d6fc2195f83559635adee8408","2","","payer is not the reviewer; payee is not the agent owner; settlement touches neither the reviewer nor the agent owner","https://execution.market/feedback/dc22324e-5268-48b5-9ce2-892a11ecb454/agent_rating_1787178386.json"
"2026-08-20T17:34:47.000Z","75346529","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","6","celo","true","0x34abb99182c47fdd8cf7ce4b62167e854a52528a0f0319dc5a31582b7da74fba","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/d51d4206-9153-4fa4-a578-36aa78620f69/worker_rating_1787247284.json"
"2026-08-20T17:36:36.000Z","75346638","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","9","celo","true","0x34abb99182c47fdd8cf7ce4b62167e854a52528a0f0319dc5a31582b7da74fba","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/d51d4206-9153-4fa4-a578-36aa78620f69/agent_rating_1787247394.json"
"2026-08-20T17:39:27.000Z","75346809","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","7","celo","true","0x5a662e2baaf26dbd9c91efa38747e51407d665fbbfee69ce14d640b59cd5b27c","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/4e7e03b9-9c9f-4b56-8fa0-8ba23984f2fb/agent_rating_1787247565.json"
"2026-08-20T17:52:01.000Z","75347563","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","10","celo","true","0x4c5bf6ce5510bec857112fb72a85f406f7fede5a321799f3fbdcf1cbe5b46847","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/6bc2d397-a600-49b5-a607-1da22b046f5f/agent_rating_1787248319.json"
"2026-08-20T18:34:07.000Z","75350089","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","8","celo","true","0x92b18dda4e3bc5a4bc77ae39e6c4fbad7910e1c945dc9681addcabe6e838d5b0","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/912ba4c4-4697-4c94-90cf-3c1a2234591f/worker_rating_1787250845.json"
"2026-08-20T18:40:39.000Z","75350481","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","10","celo","true","0x2d0fa7f92d1e4be412f2f2f8b949f13365ae32e36342aa26c798b9f7c9124a6b","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/fc40cd77-1f4c-4ef9-a3ea-f86321d4fbec/agent_rating_1787251237.json"
"2026-08-20T18:58:32.000Z","75351554","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","9","celo","true","0x936d2189de436861a9d626f97a7539a2ff6c1260f6ac539fbce2c3b6ddc906fe","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/47ca879c-6b11-4a95-aa06-c20b563fe2fb/worker_rating_1787252310.json"
"2026-08-22T02:58:05.000Z","75466727","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","11","celo","true","0xb0d76d26ed9eb8dc91a6a63b36f0a4f6df7eb7da0709dda7b221dc393d633faf","true","true","false","true","17400","USDC","6","0xcebA9300f2b948710d2653dD7B07f33A8B32118C","","","0x70eccf56e2e332216658a238b145305661f697b7","0x01f90369170c917a2c0e9d26d54c6a3a400984d3","2","","payer is not the reviewer; payee is not the agent owner; settlement touches neither the reviewer nor the agent owner","https://execution.market/feedback/67565788-ce4e-4ab7-ae05-0bf0a211be49/agent_rating_1787367482.json"
"2026-08-22T09:14:45.000Z","75489327","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","12","celo","true","0x907fc9e2cc1da0e18bc118ed20d89cb529bf1159439e3d8a80c98e6658a2113b","true","true","false","true","17400","USDC","6","0xcebA9300f2b948710d2653dD7B07f33A8B32118C","","","0x70eccf56e2e332216658a238b145305661f697b7","0xaf95b213f44f0177e3a82e2d959524dd1e2a1174","2","","payer is not the reviewer; payee is not the agent owner; settlement touches neither the reviewer nor the agent owner","https://execution.market/feedback/e8ff9b57-bfe2-4950-9e58-f0dbd37165cb/agent_rating_1787390083.json"
"2026-08-22T10:07:04.000Z","75492466","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","13","celo","true","0xf186152360883885e8050307525961bccc218b64b3597fd53fee449ec84bd8a5","true","true","false","true","17400","USDC","6","0xcebA9300f2b948710d2653dD7B07f33A8B32118C","","","0x70eccf56e2e332216658a238b145305661f697b7","0x09c32b8fc0a94a1eed424499a42180e29667beee","2","","payer is not the reviewer; payee is not the agent owner; settlement touches neither the reviewer nor the agent owner","https://execution.market/feedback/d1dddeab-a36b-441b-809b-33c7e036f5e2/agent_rating_1787393222.json"
"2026-08-22T17:28:16.000Z","75518938","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","10","celo","true","0xf86a96d49904fe2758e9bf921273a3220476c27d888e591db6d6c9aff503393f","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/40b827e6-90f4-475d-9abc-b76db6ffd4c7/worker_rating_1787419694.json"
"2026-08-22T17:32:13.000Z","75519175","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","11","celo","true","0x2a0f9710f9de9ecd043e1f58ad4bcbfefe1fd9f54b0c0c3bdf4137a443a2ee02","false","false","false","false","","","","","","0x3aebb73a33377f0d6fc2195f83559635adee8408","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/315ff853-cd2e-4d91-8aab-92eb8958fb3f/worker_rating_1787419931.json"
"2026-08-22T17:56:05.000Z","75520607","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","11","celo","true","0xb7cd6fdaf04e119d655ecdadc3f8e2aeac8dc374b04c264b17b4d15251b178ba","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/2cffb8b6-d151-4a60-af9a-1c387ed1e211/worker_rating_1787421362.json"
"2026-08-22T17:58:18.000Z","75520740","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","14","celo","true","0xb7cd6fdaf04e119d655ecdadc3f8e2aeac8dc374b04c264b17b4d15251b178ba","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/2cffb8b6-d151-4a60-af9a-1c387ed1e211/agent_rating_1787421496.json"
"2026-08-22T19:07:20.000Z","75524882","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","15","celo","true","0x81585270b31e1b286017a4efc4f75aecac2eeb294a27dff2b0d7b8975d2d8d47","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/d2fd0cdc-985c-4157-868e-213f10bc2e2a/agent_rating_1787425638.json"
"2026-08-22T19:56:19.000Z","75527821","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","12","celo","true","0x27d6165aa464654c47a80120c9fe237edc07622548a06476bdf65b8c8cf28fdf","false","false","false","false","","","","","","0x3aebb73a33377f0d6fc2195f83559635adee8408","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/f4d19546-5c10-423c-94ac-eb2b283dbcfb/worker_rating_1787428576.json"
"2026-08-22T20:05:23.000Z","75528365","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","16","celo","true","0x3c1363f4c3c9091c91de38668a5aea0f970439f8eaf5f0a80591d2151ff8a4ff","true","true","false","true","17400","USDC","6","0xcebA9300f2b948710d2653dD7B07f33A8B32118C","","","0x70eccf56e2e332216658a238b145305661f697b7","0x9688385469cd5d216fd5a89eb03ec7fd0e0bd92d","2","","payer is not the reviewer; payee is not the agent owner; settlement touches neither the reviewer nor the agent owner","https://execution.market/feedback/f627b41f-0af7-457c-a779-048d4d82b426/agent_rating_1787429121.json"
"2026-08-22T20:34:46.000Z","75530128","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","17","celo","true","0x723263041a1ce16673145a72d0d9d7b25f5771418308b432fd5283c568bdb91d","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/be1595a0-1fa1-49b6-8592-f4096f73c531/agent_rating_1787430883.json"
"2026-08-22T20:34:46.000Z","75530128","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","12","celo","true","0x897d00830c2e94073c6440d4329c87e9c611be8cb199bed6836dcc09b7cdaec6","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/3c0bc045-f649-4941-8cc9-cef25da31c74/worker_rating_1787423212.json"
"2026-08-22T20:34:46.000Z","75530128","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","13","celo","true","0x897d00830c2e94073c6440d4329c87e9c611be8cb199bed6836dcc09b7cdaec6","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/3c0bc045-f649-4941-8cc9-cef25da31c74/worker_rating_1787423309.json"
"2026-08-22T20:34:46.000Z","75530128","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","14","celo","true","0x897d00830c2e94073c6440d4329c87e9c611be8cb199bed6836dcc09b7cdaec6","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/3c0bc045-f649-4941-8cc9-cef25da31c74/worker_rating_1787423521.json"
"2026-08-22T20:34:46.000Z","75530128","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","15","celo","true","0x897d00830c2e94073c6440d4329c87e9c611be8cb199bed6836dcc09b7cdaec6","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/3c0bc045-f649-4941-8cc9-cef25da31c74/worker_rating_1787423777.json"
"2026-08-22T20:34:46.000Z","75530128","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","16","celo","true","0x897d00830c2e94073c6440d4329c87e9c611be8cb199bed6836dcc09b7cdaec6","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/3c0bc045-f649-4941-8cc9-cef25da31c74/worker_rating_1787423972.json"
"2026-08-22T20:34:46.000Z","75530128","9742","0x103040545AC5031A11E8C03dd11324C7333a13C7","17","celo","true","0x897d00830c2e94073c6440d4329c87e9c611be8cb199bed6836dcc09b7cdaec6","false","false","false","false","","","","","","0x945659f0eb9c34487b0c0f61ed7e9d279ace8f09","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/3c0bc045-f649-4941-8cc9-cef25da31c74/worker_rating_1787424313.json"
"2026-08-22T21:12:54.000Z","75532416","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","18","celo","true","0x1f86dc5cd529e5906ee2c740dc9b1f6b6ebe88d64c698a881fb7e0b02bf24c6f","false","false","false","false","","","","","","0xfa1c6ff4ede5a8290b292f40bb7ad0fbcb1c65d1","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/0b5a24c1-87b2-45ce-8955-4237450c2181/worker_rating_1787433172.json"
"2026-08-22T21:32:44.000Z","75533606","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","13","celo","true","0x45efefbc3a637971ba32047c4ff21f9b9291275aa63260f580928ac3cdb37894","false","false","false","false","","","","","","0x3aebb73a33377f0d6fc2195f83559635adee8408","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/dfe14506-2901-483e-9371-8f5d39975234/worker_rating_1787434362.json"
"2026-08-22T23:42:09.000Z","75541371","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","14","celo","true","0xff9dea5809a53e4c9722aa324da1df127da59e6826bb92e8115763f97ac26c4e","false","false","false","false","","","","","","0x3aebb73a33377f0d6fc2195f83559635adee8408","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/bfc10479-f003-464c-9bda-cfc507f8f61d/worker_rating_1787442127.json"
"2026-08-23T07:50:00.000Z","75570642","9733","0x103040545AC5031A11E8C03dd11324C7333a13C7","15","celo","true","0xfc1a7a211c907257cba3d05bce6b8df4ea2570a10a4aa913d13357e2d6648aec","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/aeeba01e-1799-4938-a163-2011ca08feae/agent_rating_1787471397.json"
"2026-08-23T10:01:47.000Z","75578549","9734","0x103040545AC5031A11E8C03dd11324C7333a13C7","19","celo","true","0x0dbace39ce8cebe91f2622ac918eb11e2aab46e565824e604e75695a9174bae0","false","false","false","false","","","","","","","","","0","transaction not found on chain","no settlement transfer to attribute","https://execution.market/feedback/4faa4dd2-52b3-4400-9298-6ea3f008df4f/agent_rating_1787479305.json"
